link,name,old_price,price,Standing screen display size,Max Screen Resolution,Processor,RAM,Memory Speed,Hard Drive,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Brand,Series,Item model number,Hardware Platform,Operating System,Item Weight,Product Dimensions,Item Dimensions  LxWxH,Color,Processor Brand,Processor Count,Flash Memory Size,Hard Drive Interface,Optical Drive Type,Power Source,Batteries,ASIN,Customer Reviews,Best Sellers Rank,Date First Available,official link,description,Graphics Card Ram Size,Average Battery Life (in hours),Computer Memory Type,Voltage,Screen Resolution,Hard Drive Rotational Speed,Manufacturer,Country of Origin,Rear Webcam Resolution,National Stock Number,Package Dimensions,Is Discontinued By Manufacturer,Compatible Devices,Connector Type,Hardware Interface,Battery type,Graphics Card Description,Hard Drive Size,Processor Speed,Processor Type,RAM Size,Software Included,Department,Specific Uses For Product,Form Factor,Specification met,Warranty Description,Batteries Required?,Included Components,tech_spec_battery_description_toys,Number of Items,Size,Manufacturer Part Number,OS,GPU,Wireless communication technologies,Connectivity technologies,Display technology,Other display features,Device interface - primary,Colour
https://www.amazon.com/Lenovo-IdeaPad-17IML05-Notebook-81WC0015US/dp/B08FMD9FK5/ref=sr_1_1132?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1132,"Lenovo IdeaPad 3 17IML05 81WC 17.3"" Notebook, Intel i7, 8GB Memory, 256GB SSD, Windows 10 (81WC0015US) ",,785.,,,,,,,,,,,,,,,81WC0015US,,,1 pounds,22 x 12 x 3 inches,,,,,,,,,,B08FMD9FK5,"5.0 out of 5 stars    
    3 ratings   


 5.0 out of 5 stars","#123,363 in Computers & Accessories (See Top 100 in Computers & Accessories)  #27,409 in Traditional Laptop Computers","August 11, 2020",https://www.amazon.com/Lenovo-IdeaPad-17IML05-Notebook-81WC0015US/dp/B08FMD9FK5/ref=sr_1_1132?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1132,"###
### ###Lenovo IdeaPad 3 17IIL05 Core i7-1065G7 1.3GHz 256GB SSD 8GB 17.3"" (1920x1080) BT WIN10 Webcam ABYSS BLUE### ###",,,,,,,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Lenovo-HM-80X7001TUS-V1-Windows-i7-7700HQ-LED-Lit/dp/B071YC64VM/ref=sr_1_1133?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1133,"Lenovo Yoga 720 HM-80X7001TUS-V1 Laptop (Windows 10 Home, Intel Core i7-7700HQ, 15.6"" LED-Lit Screen, Storage: 256 GB, RAM: 8 GB) silver ",,960.,15.6 Inches,1920 x 1080 Pixels,2.8 GHz core_i7,8 GB DDR4,2.8 GHz,256 GB SSD,Intel HD Graphics 630,Intel,Integrated,Bluetooth,1,2,Lenovo,Yoga 720,HM-80X7001TUS-V1,PC; Mac,Windows 10 Home,4.41 pounds,14.3 x 9.5 x 0.8 inches,14.3 x 9.5 x 0.8 inches,Silver,Intel,4,,Solid State,,,1 Lithium Polymer batteries required.,B071YC64VM,"3.4 out of 5 stars    
    15 ratings   


 3.4 out of 5 stars","#104,535 in Computers & Accessories (See Top 100 in Computers & Accessories)  #22,314 in Traditional Laptop Computers","April 17, 2017",https://www.amazon.com/Lenovo-HM-80X7001TUS-V1-Windows-i7-7700HQ-LED-Lit/dp/B071YC64VM/ref=sr_1_1133?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1133,"###
### ###Lenovo Yoga 720 Convertible 2-in-1 Laptop: Upgrade your work system with this Lenovo Yoga 720 laptop. Its speedy Core i7 processor keeps up with your work needs, and its 8GB of RAM ensures zero lag time. The 256GB of storage provides room for your media files, all of which display stunningly on the full HD resolution of this Lenovo Yoga 720 laptop.### ###",,,DDR3 SDRAM,,,5400 RPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Dell-Precision-3560-Mobile-Workstation/dp/B08VX217N3/ref=sr_1_1134?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1134,"Dell Precision 3000 3560 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) - 16 GB RAM - 256 GB SSD ",,"1,660.",15.6 Inches,1920 x 1080 Pixels,core_i5_family,16 GB DDR4,,256 GB SSD,,Intel,Integrated,802.11ax,,,Dell,Precision 3000,3560,PC,Windows 10 Pro,3.51 pounds,9.3 x 14.1 x 0.87 inches,9.3 x 14.1 x 0.87 inches,,Intel,1,256 GB,,,,,B08VX217N3,,"#211,036 in Computers & Accessories (See Top 100 in Computers & Accessories)  #50,251 in Traditional Laptop Computers","February 2, 2021",https://www.amazon.com/Dell-Precision-3560-Mobile-Workstation/dp/B08VX217N3/ref=sr_1_1134?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1134,"###
### ###Precision Mobile Workstations###For professional creators to empower productivity from anywhere###Stylish mobile workstations that deliver awe-inspiring performance anywhere. Highest performing and fully customizable mobile workstations certified with professional applications. Incredibly powerful workstations in a premium design that looks as good as it performs.###3000 Series###Affordable, lightweight workstations designed for power users, as well as 2D and entry 3D CAD.###",,,DDR4 SDRAM,,1920 x 1080 pixels,,,,0.9 MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDcyMzQ4MjU4NzY4NjA6MTY2ODc5MjUyNTpzcF9idGZfYnJvd3NlOjIwMDA5MTEyNTQzMDI5ODo6MDo6&url=%2FAcer-Chromebook-Octa-Core-Processor-CB514-2H-K7GF%2Fdp%2FB09SKSHWSD%2Fref%3Dsr_1_1135_sspa%3Fqid%3D1668792525%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1135-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Acer Chromebook 514 Laptop | 14"" FHD Display | MediaTek Kompanio 828 Octa-Core Processor | 8GB RAM | 64GB eMMC | Wi-Fi 6 | Backlit KB | Chrome OS | Up to 15 Hours Battery Life | CB514-2H-K7GF ",,409.,14 Inches,1920 x 1080,2.6 GHz,8 GB LPDDR4X,2.6 GHz,SSD,,MediaTek,Integrated,"Bluetooth, 802.11ax",,3,Acer,CB514-2H-K7GF,NX.AS1AA.004,,Chrome OS,2.87 pounds,12.74 x 8.94 x 0.66 inches,12.74 x 8.94 x 0.66 inches,Silver,MediaTek,8,64 GB,USB 3.2,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included),B09SKSHWSD,"4.2 out of 5 stars    
    78 ratings   


 4.2 out of 5 stars","#13,738 in Computers & Accessories (See Top 100 in Computers & Accessories)  #2,224 in Traditional Laptop Computers","February 21, 2022",https://www.amazon.com/Acer-Chromebook-Octa-Core-Processor-CB514-2H-K7GF/dp/B09SKSHWSD/ref=sr_1_1135_sspa?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1135-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&psc=1,"###
### ###Acer Chromebook 514 CB514-2H-K7GF comes with these high level specs: MediaTek Kompanio 828 Octa-Core ARM Cortex-A76/A55 Multi-Processor (Up to 2.6GHz), Chrome OS, 14.0"" Full HD 1920 x 1080 Widescreen ComfyView LED-backlit IPS Display, Integrated Mali-G57 MC5 Penta-Core Graphics, 8GB LPDDR4X On-Board Memory, 64GB eMMC, 802.11ax Wi-Fi 6 Dual-Band 2.4GHz and 5GHz featuring 2x2 MU-MIMO RX technology, Bluetooth 5.2, HD Webcam (1280 x 720) 79-Degree Wide Angle Lens supporting Super High Dynamic Range (SHDR), 2 - USB Type C ports supporting USB 3.2 Gen 1 (up to 5 Gbps), DisplayPort over USB-C, USB Charging, DC-in, 1 - USB 3.0 port, Protective Sleeve, Lithium-Ion Battery, Up to 15-hours Battery Life, Fast charge up to 50% of the battery in just 30 minutes, 2.87 lbs. | 1.3 kg (system unit only) (NX.AS1AA.004)### ###",,15 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDcyMzQ4MjU4NzY4NjA6MTY2ODc5MjUyNTpzcF9idGZfYnJvd3NlOjIwMDA5MzczNTg5MjE5ODo6MDo6&url=%2FAcer-i7-1260P-Graphics-Bluetooth-SF314-512-73YZ%2Fdp%2FB09YSYVV2R%2Fref%3Dsr_1_1136_sspa%3Fqid%3D1668792525%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1136-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Acer Swift 3 Intel Evo Thin&Light Laptop | 14"" QHD 100% sRGB | Intel Core i7-1260P | Intel Iris Xe Graphics | 16GB LPDDR4X | 1TB SSD | Killer Wi-Fi 6E AX1675|Bluetooth| Windows 11 Home |SF314-512-73YZ ",,"1,099.",14 Inches,2560x1440,4.7 GHz core_i7,16 GB LPDDR4X,,SSD,,Intel,Integrated,802.11ax,,4,Acer,SF314-512-73YZ,NX.K0FAA.00D,,Windows 11 Home,2.76 pounds,12.64 x 8.3 x 0.63 inches,12.64 x 8.3 x 0.63 inches,Silver,Intel,12,1 TB,Solid State,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included),B09YSYVV2R,"5.0 out of 5 stars    
    1 rating   


 5.0 out of 5 stars","#47,261 in Computers & Accessories (See Top 100 in Computers & Accessories)  #8,733 in Traditional Laptop Computers","May 29, 2022",https://www.amazon.com/Acer-i7-1260P-Graphics-Bluetooth-SF314-512-73YZ/dp/B09YSYVV2R/ref=sr_1_1136_sspa?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1136-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&psc=1,"###
### ###Say hello to the all-new 14"" pick-up-and-go Swift 3, bringing heavyweight performance so you can make magic whenever, wherever. Designed on the lntel Evo platform and featuring a powerful 12th Gen Intel Core processor combined with super-fast Killer WiFi 6E connectivity you have all the performance you need, where you need it. Never slow down. (NX.K0FAA.00D)### ###",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDcyMzQ4MjU4NzY4NjA6MTY2ODc5MjUyNTpzcF9idGZfYnJvd3NlOjIwMDA3MTU1ODg3NDE5ODo6MDo6&url=%2FLenovo-Display-Storage-Graphics-Graphite%2Fdp%2FB09YWM1CM1%2Fref%3Dsr_1_1137_sspa%3Fqid%3D1668792525%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1137-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 512GB Storage, AMD Radeon Graphics, Windows 11 Home, Graphite Grey ",$799.99,649.,14,,ryzen_5_5500u,16 GB LPDDR4X,2400 MHz,512 SSD,AMD Radeon Graphics 5500,AMD,Integrated,802.11ax,,3,Lenovo,2022,82R9000NUS,,Windows 11,5.24 pounds,12.33 x 8.85 x 0.76 inches,12.33 x 8.85 x 0.76 inches,Storm Grey,,1,,Ultra ATA,,,1 Lithium Ion batteries required. (included),B09YWM1CM1,"4.5 out of 5 stars    
    1,206 ratings   


 4.5 out of 5 stars",#484 in Computers & Accessories (See Top 100 in Computers & Accessories)  #81 in Traditional Laptop Computers,"April 26, 2022",https://www.amazon.com/Lenovo-Display-Storage-Graphics-Graphite/dp/B09YWM1CM1/ref=sr_1_1137_sspa?qid=1668792525&rnid=13896617011&s=computers-intl-ship&sr=1-1137-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl&psc=1,"###
### ###Get more done the way you want with the endlessly adaptable Lenovo Flex 5 2-in-1 touchscreen laptop. Powered by the latest AMD Ryzen™ 5 U series processors and 16GB DDR4 RAM, you can work faster and smarter, in the way that works best for you. The 360° convertible Lenovo Ideapad Flex 5 adapts and fits to your needs, moods, and environments. A tough-tested drop-down hinge lets you position the keyboard for more ergonomic typing, fold the computer into tent mode to stream your favorite show or share a video with friends, or flip it into tablet mode so you can use the touchscreen to use your apps or browse online. The tall and expansive 16:10 WUXGA touch display is a step up from most laptops, expanding your field of view. Use the included Lenovo Digital Pen to draw or take notes. With that big, bright, beautiful screen, you'll also enjoy speakers with Dolby Audio®.###The Lenovo Flex 5 2-in-1 touchscreen laptop delivers refreshing speed and performance, bringing your experiences to life in a package that adapts to your needs. Work or play for hours on the go, then plug in for a Rapid Charge Boost that gets you 2 hours of battery on just 15 minutes of charging. Plus, you'll stay connected with a full-function Type-C™ port, WiFi, Bluetooth®, and a webcam with privacy shutter.### ###",16 GB,,DDR4 SDRAM,,,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODk3OTczNzA0NDMzODU2OjE2Njg3OTI1MjY6c3BfYXRmX2Jyb3dzZToyMDAwODY0ODIyODIwOTg6OjA6Og&url=%2FAcer-A515-56-32DK-Display-i3-1115G4-Processor%2Fdp%2FB09R5VYRVN%2Fref%3Dsr_1_1129_sspa%3Fqid%3D1668792526%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode. ",$379.99,289.,15.6 Inches,1920 x 1080,4.1 GHz core_i3,4 GB DDR4,4.1 GHz,128 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ax,1,3,Acer,A515-56-32DK,NX.AASAA.004,PC,Windows 11 Home,5.39 pounds,14.31 x 0.7 x 9.39 inches,14.31 x 0.7 x 9.39 inches,Silver,Intel,2,128 GB,USB 3.2,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included),B09R5VYRVN,"4.3 out of 5 stars    
    3,294 ratings   


 4.3 out of 5 stars",#51 in Computers & Accessories (See Top 100 in Computers & Accessories)  #9 in Traditional Laptop Computers,"April 25, 2022",https://www.amazon.com/Acer-A515-56-32DK-Display-i3-1115G4-Processor/dp/B09R5VYRVN/ref=sr_1_1129_sspa?qid=1668792526&rnid=13896617011&s=computers-intl-ship&sr=1-1129-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&psc=1,"###
### ###It's all about the innovation. Acer products are designed for your needs and accessibility with powerful features fit for your lifestyle. The Aspire 5 packs a lot of power into the portable design to suit the multi-tasking needs of you and your family. Break the boundaries of performance every time you fire up Acer’s new Aspire 5, which features the latest 11th Gen Intel Core i3 processor and faster Wi-Fi 6 connectivity for an awesome computing experience. This finely tuned design offers unmatched speed and reliability, making it ideal for things like photo and video editing, gaming, and work-related functionality. The narrow-bezel design provides plenty of screen so you can focus on what's in front of you, while the Full HD IPS display ensures crisp, true-to-life colors! With Windows 11 Home in S mode, you’ll experience fast start-ups, a familiar yet expanded Start menu, and great new ways to get stuff done. And with automatic updates enabled, you get all the latest features and security hassle-free. Work, play and share all in one device!### ###",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODk3OTczNzA0NDMzODU2OjE2Njg3OTI1MjY6c3BfYXRmX2Jyb3dzZToyMDAwNjM0MjI4MDgyOTg6OjA6Og&url=%2FLenovo-IdeaPad-Essential-Computer-i5-15-6%2Fdp%2FB09RNC69K8%2Fref%3Dsr_1_1130_sspa%3Fqid%3D1668792526%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro ",$649.99,529.,15.6,1920 x 1080,1.3 core_i5,8 GB DDR4,2400 MHz,SSD,Intel Iris,Intel,Integrated,802.11ax,1,1,Lenovo,2022,82RK0017US,,Windows 11 Pro,5.44 pounds,14.14 x 9.31 x 0.78 inches,14.14 x 9.31 x 0.78 inches,Arctic Grey,Intel,1,,USB 3.2,,Battery Powered,1 Lithium Polymer batteries required. (included),B09RNC69K8,"4.4 out of 5 stars    
    139 ratings   


 4.4 out of 5 stars",#251 in Computers & Accessories (See Top 100 in Computers & Accessories)  #45 in Traditional Laptop Computers,"February 1, 2022",https://www.amazon.com/Lenovo-IdeaPad-Essential-Computer-i5-15-6/dp/B09RNC69K8/ref=sr_1_1130_sspa?qid=1668792526&rnid=13896617011&s=computers-intl-ship&sr=1-1130-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&psc=1,"###
### ###Travel farther and do more with the Lenovo IdeaPad 3i laptop computer. Designed with ultimate portability in mind, you can work, study, or play wherever you need. The powerful 12th generation Intel® Core™ i5 U series processors keep you performing at your best, while the Intel® Iris® Xe graphics – as well as plenty of screen real estate on the 15.6"" FHD IPS display – lets you enjoy better color accuracy and contrast. Plus, the IdeaPad 3i laptop is slim, sleek, and lightweight, making it easy to carry no matter where you go. Slip it into your favorite Lenovo laptop bag and carry it to school, to work, when you're traveling, or even to your favorite coffee shop when you need a break from working from home. The full-function Type-C™ port on this Windows laptop helps you connect displays, power your devices, and enables faster data transfer. But that's not your only option for connectivity – in addition to that USB-C port, the IdeaPad 3i also has two USB-A ports (one USB 3.2 and one 2.0), an HDMI™ port, an SD card reader, and an audio jack, plus built-in WiFi and Bluetooth®. Chat with colleagues or friends on the 720p HD camera with dual microphones, Dolby Audio®, and Smart Noise Cancelling. And when your call is done, just slide the physical privacy shutter over the webcam to ensure your privacy. The long-life battery will keep you going, and you can grab another 2 hours of battery life when you're on the go by charging just 15 minutes with Rapid Charge Boost.### ###",,,DDR4 SDRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODk3OTczNzA0NDMzODU2OjE2Njg3OTI1MjY6c3BfYXRmX2Jyb3dzZToyMDAwODY0OTk3MzE1OTg6OjA6Og&url=%2FLenovo-2-1-Chromebook-Computer%2Fdp%2FB09RNCN3YV%2Fref%3Dsr_1_1131_sspa%3Fqid%3D1668792526%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1131-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad Flex 5i - 2022 - Chromebook 2-in-1 Laptop - Chrome OS - 13.3"" FHD Touch Display - 8GB Memory - 128GB Storage - Intel Core i3 11th Gen - Abyss Blue ",$429.99,299.,13.3,1920 x 1080,3 core_i3,8 GB LPDDR4X,2400 MHz,SSD,Intel UHD Graphics,Intel,Integrated,802.11ax,,1,Lenovo,2021,82M7004CUX,,Chrome OS,4.51 pounds,12.2 x 8.43 x 0.67 inches,12.2 x 8.43 x 0.67 inches,Abyss Blue,Intel,1,,USB,,Battery Powered,1 Lithium Polymer batteries required. (included),B09RNCN3YV,"4.5 out of 5 stars    
    180 ratings   


 4.5 out of 5 stars",#63 in Computers & Accessories (See Top 100 in Computers & Accessories)  #10 in Traditional Laptop Computers,"February 1, 2022",https://www.amazon.com/Lenovo-2-1-Chromebook-Computer/dp/B09RNCN3YV/ref=sr_1_1131_sspa?qid=1668792526&rnid=13896617011&s=computers-intl-ship&sr=1-1131-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&psc=1,"###
### ###Hit the ground running with the IdeaPad Flex 5i Chromebook, one of the most versatile Chromebooks on the market. This 13"" notebook computer merges accessibility with power, with an 11th Generation Intel® Core™ i3 processor to handle even the most arduous tasks without a hint of strain. With the slim and light 360° convertible design, you can use it as a laptop, in tablet mode for an intuitive touchscreen experience, or in stand or tent mode to show off your latest photo slideshow or stream your favorite movies. The 10 hours* of battery life means that you can take it with you wherever you go without worry while playing games or browsing the Internet via WiFi. The IdeaPad Flex 5i Chromebook is designed with a physical privacy shutter. When you're not on a video call, simply slide the shutter over the webcam to secure your privacy. And as a Chromebook, you can quickly access all your files, photos, music, and more with ease – just login to your Google account and you're ready to go! Talk to Google to help you multitask, control your smart home devices, and manage your day. Stay connected with built-in WiFi and Bluetooth®, 2 USB-C ports, a USB-A port, a microSD™ card reader, and an audio combo jack.###* Battery life based on testing with PLT (power load test). Battery life varies significantly with settings, usage, and other factors.### ###",,10 Hours,DDR4 SDRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Acer-AN517-41-R7FP-Hexa-Core-Processor-Keyboard/dp/B093JL63W6/ref=sr_1_1132?qid=1668792526&rnid=13896617011&s=computers-intl-ship&sr=1-1132,"Acer Nitro 5 AN517-41-R7FP Gaming Laptop, AMD Ryzen 5 5600H Hexa-Core Processor | NVIDIA GeForce RTX 3060 Laptop GPU | 17.3"" FHD 144Hz IPS Display | 16GB DDR4 | 512GB NVMe SSD | WiFi 6 | BL Keyboard ",,"1,780.",17.3 Inches,1920 x 1080 Pixels,4.2 GHz ryzen_5,16 GB DDR4,3200 MHz,SSD,NVIDIA GeForce RTX 3060,NVIDIA,Dedicated,Bluetooth,,4,Acer,AN517-41-R7FP,AN517-41-R7FP,,Windows 10 Home,5.95 pounds,15.89 x 11.02 x 0.98 inches,15.89 x 11.02 x 0.98 inches,Black,AMD,6,512 GB,USB 3.2,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included),B093JL63W6,"3.5 out of 5 stars    
    12 ratings   


 3.5 out of 5 stars","#89,457 in Computers & Accessories (See Top 100 in Computers & Accessories)  #18,550 in Traditional Laptop Computers","July 1, 2021",https://www.amazon.com/Acer-AN517-41-R7FP-Hexa-Core-Processor-Keyboard/dp/B093JL63W6/ref=sr_1_1132?qid=1668792526&rnid=13896617011&s=computers-intl-ship&sr=1-1132,"###
### ###Acer Nitro 5 AN517-41-R7FP Gaming Laptop comes with these high level specs: AMD Ryzen 5 5600H Hexa-Core Processor 3.3GHz with Precision Boost up to 4.2GHz (Up to 16MB L3 Cache), 17.3"" Full HD (1920 x 108) Widescreen LED-backlit IPS Display with 144Hz Refresh Rate, 16:9 Aspect Ratio, NVIDIA GeForce RTX 3060 Laptop GPU with 6 GB of dedicated GDDR6 VRAM, NVIDIA DLSS, NVIDIA Resizable BAR, NVIDIA Dynamic Boost 2.0, NVIDIA GPU Boost, 16GB DDR4 3200MHz Memory, 512GB PCIe NVMe SSD (2 x PCIe M.2 Slots | 1 Slot Available), 1 - Available Hard Drive Bay, DTS: X Ultra Audio, Acer True Harmony Technology, Two Built-in Stereo Speakers, Acer Purified.Voice technology with two built-in microphones, 802.11ax Wi-Fi 6 Dual-Band 2.4GHz and 5GHz featuring 2x2 MU-MIMO technology, Killer Ethernet E2600 10/100/1000 Gigabit Ethernet LAN, Bluetooth 5.1, HD Webcam (1280 x 720) supporting Super High Dynamic Range (SHDR), 1 - USB 3.2 Type C Gen 2 port (up to 10 Gbps), 1 - USB 3.2 Gen 2 Port (featuring Power-off Charging), 2 - USB 3.2 ports, 1 - HDMI 2.1 Port with HDCP Support, Red Backlit Keyboard, Windows 10 Home, Lithium Ion Battery, Up to 9-hours Battery Life, 5.95 lbs. | 2.7 kg (system unit only) (NH.QARAA.003)### ###",,9 Hours,VRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
