name,Brand,Best Sellers Rank,weight,Laptop type,Laptop purpose,Screen Size,Hard Drive Size,Hard Drive Type,RAM speed,RAM size,RAM type,CPU,CPU rank,GPU,GPU performance,Optical Drive Type,Operating System,Number of USB 3.0 Ports,Number of USB 2.0 Ports,Date First Available,Customer Reviews,old_price,price
"newest hp 14"" hd laptop, windows 11, intel celeron dual-core processor up to 2.60ghz, 4gb ram, 64gb ssd, webcam, dale pink(renewed) (dale black) ",hp,163.0,2.0366297413,traditional,general,14.0,512.0,ssd,2.6,4.0,ddr4,intel core i5 1140g7,2867.0,intel uhd 605,2.3,No,windows,0.0,0.0,2022-03-19,2.8,179.0,170.0
"newest hp flagship chromebook 14"" hd touchscreen, intel dual-core processor up to 2.7ghz, 4gb lpddr4 memory, 64gb ssd storage, webcam, chrome os, (renewed) ",hp,567.0,0.28757756258,traditional,general,14.0,512.0,ssd,2.7,4.0,ddr4,intel core i5 1140g7,2867.0,intel uhd 605,2.3,No,chrome os,1.0,1.0,2021-10-07,4.5,179.99,171.0
"2019 lenovo chromebook s330 14"" thin and light laptop computer, mediatek mtk 8173c 1.70ghz, 4gb ram, 32gb emmc, 802.11ac wifi, bluetooth 4.1, usb 3.0, hdmi, chrome os ",lenovo,729.0,2.1228122916,traditional,general,14.0,64.0,other,1.6,4.0,sdram,intel core i5 1140g7,2867.0,intel uhd 605,2.3,No,chrome os,1.0,0.0,2018-10-11,4.1,172.0,172.0
"hyundai thinnote celeron n3350, ",hyundai,1236.0,1.587573295,traditional,general,14.1,512.0,ssd,2.9110333333333336,16.0,lpddr4x,intel celeron n3350,2867.0,intel hd 500,1.7,No,windows,1.0,1.0,2021-03-24,4.0,299.99,172.0
asus e410 intel celeron n4020 4gb 64gb 14-inch hd led win 10 laptop (peacock blue) ,asus,233.0,0.45359237,traditional,general,15.3,64.0,other,2.8,4.0,sdram,intel celeron n4020,2521.0,intel uhd 605,2.3,No,windows,3.0,2.0,2022-04-25,4.0,172.0,172.0
"acer chromebook spin 11 cp311-1h-c1fs convertible laptop, celeron n3350, 11.6"" hd touch, 4gb ddr4, 32gb emmc ",acer,830.0,1.8098335563,2 in 1,general,14.0,32.0,ssd,2.69395,4.0,ddr4,intel celeron n3350,2867.0,intel hd 500,1.7,No,windows,1.0,2.0,2022-02-08,1.0,173.0,173.0
"2022 acer chromebook, 17"" ips full hd(1920x1080) screen, intel celeron processor up to 2.80 ghz, 4gb ddr4 ram, 64gb ssd, super-fast 6th gen wifi, chrome os, natural silver(renewed) ",acer,60.0,3.4427660883,traditional,general,14.0,64.0,ssd,2.8,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,chrome os,2.0,2.0,2022-05-03,4.0,174.0,174.0
"2019 hp stream laptop 14inch, intel celeron n4000, intel uhd graphics 600, 4gb sdram, 32gb ssd, hdmi, win10, 14-cb164wm brilliant black (renewed) ",hp,284.0,1.451495584,traditional,general,14.0,32.0,ssd,2.4,4.0,ddr4,intel celeron n4000,2626.0,intel uhd 600,1.8,No,windows,2.0,1.0,2019-09-16,4.3,259.0,175.0
"samsung chromebook 3, 11.6"", 4gb ram, 16gb emmc, chromebook (xe500c13) ",samsung,324.0,1.1521246198,traditional,general,13.3,16.0,ssd,2.48,4.0,ddr3,intel core i5 1140g7,2521.0,intel hd 400,1.3,No,chrome os,1.0,1.0,2017-02-02,4.4,219.99,176.0
hp chromebook 14 amd a4-9120 32gb emmc 4gb ram wi-fi hdmi 14-db0031nr navy ,hp,641.0,0.6803885550000001,traditional,general,14.0,512.0,ssd,2.102,4.0,lpddr3,intel core i5 1140g7,2521.0,amd radeon r4,2.2,No,chrome os,1.0,0.0,2019-08-28,4.3,178.0,178.0
"lenovo chromebook flex 3 11"" laptop, 11.6-inch hd ips display, mediatek mt8173c, 4gb ram, 64gb storage, chrome os, blizzard white ",lenovo,22.0,1.2020197805,2 in 1,general,14.0,64.0,ssd,2.4,4.0,lpddr3,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,chrome os,1.0,0.0,2021-01-15,4.5,319.99,179.0
"2021 lenovo 11.6inch hd laptop, amd dual-core processor up to 2.30 ghz, 64gb ssd, 4gb ram, amd radeon graphics, hdmi, windows 10 pro os (renewed) ",lenovo,980.0,1.8189054037,traditional,general,14.0,64.0,ssd,2.3,64.0,lpddr4,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,windows,1.0,0.0,2021-09-15,4.2,179.0,179.0
"hp 11.6"" chromebook 4gb 16gb laptop | 11-v020wm ",hp,756.0,0.4989516070000001,traditional,general,14.0,512.0,ssd,1.6,16.0,ddr4,intel core i5 1140g7,2521.0,intel hd 400,1.3,No,chrome os,2.0,1.0,2018-01-24,3.8,179.0,179.0
"newest hp 14"" hd laptop, windows 11, intel celeron dual-core processor up to 2.60ghz, 4gb ram, 64gb ssd, webcam(renewed) ",hp,271.0,1.8551927933,traditional,general,14.0,512.0,ssd,2.6,4.0,ddr4,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,windows,1.0,1.0,2022-04-27,4.1,199.99,179.0
"2022 hp 14"" flagship laptop, windows 11 os, amd dual-core processor up to 2.60 ghz, 4gb ram, 64gb ssd, webcam, dale black(renewed) ",hp,412.0,2.0638452835,traditional,general,14.0,512.0,ssd,2.9110333333333336,16.0,lpddr4x,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,windows,2.0,0.0,2022-07-17,5.0,179.0,179.0
"lenovo ideapad 1 14 laptop, 14.0"" hd display, intel celeron n4020, 4gb ram, 64gb storage, intel uhd graphics 600, win 10 in s mode, ice blue ",lenovo,19.0,1.4016004233,traditional,general,14.0,887.0,hdd,2.69395,4.0,ddr4,intel celeron n4020,2521.0,amd radeon rx vega m gh,31.3,No,windows,2.0,0.0,2021-03-10,4.4,299.99,179.0
"2022 hp 14"" hd ips touchscreen chromebook, intel processor up to 3.0ghz, 4gb ram, 64gb ssd, 4k graphics, super-fast 6th gen wifi, chrome os, dale silver(renewed) (dale silver) ",hp,318.0,2.313321087,traditional,general,14.0,512.0,ssd,2.4336190476190476,4.0,ddr3,intel core i5 1140g7,2000.0,intel hd 400,1.3,No,chrome os,1.0,1.0,2022-09-21,5.0,179.0,179.0
"2022 hp 14"" laptop, windows 11, amd 3020e processor, 4gb ram, 64gb ssd, hdmi(renewed) ",hp,694.0,1.9640549621,traditional,general,14.0,512.0,ssd,2.69395,4.0,ddr4,amd 3020e,2000.0,intel uhd 605,2.3,No,windows,0.0,0.0,2022-04-27,5.0,199.99,179.0
"2022 acer convertible 2-in-1 chromebook-13inch frameless fhd ips touchscreen, qualcomm 8-core processor, 4gb ddr4 ram, 64gb emmc ssd, webcam, chrome os (renewed) (silver) ",acer,132.0,1.7735461667,2 in 1,general,14.0,64.0,ssd,2.69395,4.0,ddr4,intel core i5 1140g7,1911.0,qualcomm adreno 685,3.8,No,chrome os,1.0,2.0,2022-04-21,4.5,229.0,179.0
"lenovo - 300w gen 3 - 2-in-1 educational computer - laptop for students - amd 3015e dual-core processor - 11.6"" hd touchscreen display - 4gb memory - 64gb storage - windows 10 pro ",lenovo,54.0,1.8960161066,2 in 1,general,14.0,512.0,ssd,2.3,4.0,ddr4,amd 3015e,1911.0,amd radeon rx vega 8,8.5,No,windows,3.0,0.0,2021-07-16,3.6,374.99,179.0
"hp chromebook 11 g8 - education edition - 11.6"" - celeron n4020 - 4 gb ram - 32 gb emmc - us ",hp,887.0,0.4989516070000001,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel celeron n4020,2521.0,intel uhd 605,2.3,No,chrome os,2.0,0.0,2021-06-25,5.0,179.0,179.0
"2022 hp 11"" hd ips laptop, windows 11, intel celeron processor up to 2.70ghz, 4gb ram, 64gb ssd, intel 4k graphics, ultra-fast wifi speed, dale blue (renewed) ",hp,513.0,1.6646839979,traditional,general,14.0,512.0,ssd,2.7014444444444443,4.0,lpddr4,intel core i5 1140g7,2521.0,intel hd ,0.9,No,windows,0.0,1.0,2022-09-25,4.3,179.0,179.0
"2022 samsung 14” fhd(1920 x 1080) laptop, windows 11 os, qualcomm octa core snapdragon processor 2.55ghz, 4gb lpddr4x, 64gb ssd (renewed) ",samsung,88.0,1.8960161066,traditional,general,13.3,64.0,other,2.7014444444444443,4.0,lpddr4,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,windows,1.0,0.0,2022-03-09,4.0,192.99,181.0
"asus l410 ma-db04 ultra thin laptop, 14” fhd display, intel celeron n4020 processor, 4gb ram, 128gb storage, numberpad, windows 10 home in s mode, star black ",asus,185.0,1.3018101019,traditional,general,15.3,128.0,other,2.4,4.0,ddr4,intel celeron n4020,2521.0,intel uhd 600,1.8,No,windows,2.0,1.0,2021-07-31,4.3,279.99,183.0
"lenovo 300e chromebook (2nd gen) - 11.6"" - celeron n4020 - 4 gb ram - 32 gb emmc - english ",lenovo,1269.0,2.0411656650000003,2 in 1,general,14.0,512.0,ssd,2.8,4.0,lpddr4,intel celeron n4020,2521.0,intel iris 540,8.0,Yes,chrome os,2.0,0.0,2021-06-21,4.4,184.0,184.0
"lenovo chromebook c340 2-in-1-11.6"" hd touch - celeron n4000-4gb - 32gb emmc - gray ",lenovo,286.0,1.2020197805,traditional,general,14.0,32.0,other,2.69395,4.0,ddr4,intel celeron n4000,2626.0,intel uhd 600,1.8,No,chrome os,0.0,2.0,2019-11-05,4.6,186.0,186.0
"2022 hp flagship laptop, intel dual-core processor up to 2.65ghz, 15-inch, 4gb ddr4, 500gb storage, super-fast wifi, windows 11, dale red (renewed) ",hp,77.0,2.3314647818,traditional,general,14.0,512.0,ssd,2.69395,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd g7,5.3,No,windows,1.0,1.0,2022-08-13,2.7,221.99,187.0
"hp chromebook 4gb ram, 16gb emmc with chrome os, black ",hp,681.0,1.1385168487,traditional,general,14.0,16.0,other,1.6,4.0,ddr3,intel core i5 1140g7,2626.0,intel hd 400,1.3,No,chrome os,1.0,1.0,2017-10-21,4.4,199.99,188.0
"lenovo chromebook c330 2-in-1 convertible laptop, 11.6"" hd display, mediatek mt8173c, 4gb ram, 64gb storage, chrome os, blizzard white ",lenovo,47.0,1.1974838568,traditional,general,14.0,64.0,ssd,1.6,4.0,lpddr3,intel core i5 1140g7,2626.0,intel uhd 605,2.3,Yes,chrome os,1.0,0.0,2018-08-09,4.5,188.0,188.0
acer 315-3hc chromebook intel n4000 4gb 32gb emmc 15.6-inch hd led chrome os ,acer,1259.0,0.45359237,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel celeron n4000,2626.0,intel uhd 605,2.3,No,uninstalled,2.0,1.0,2020-08-27,4.4,188.0,188.0
"hp stream 14 inches hd (1366x768) display, intel celeron n4000 dual-core processor, 4gb ram, 64gb emmc, hdmi, wifi, webcam, bluetooth, win10 s, royal blue (renewed) ",hp,97.0,1.5376781343,traditional,general,14.0,64.0,ssd,2.6,4.0,ddr4,intel celeron n4000,2626.0,intel uhd 605,2.3,No,windows,0.0,1.0,2020-08-01,4.4,205.0,188.0
"newest hp 14"" flagship laptop, windows 11 os, amd dual-core processor up to 2.60 ghz, 4gb ram, 64gb ssd, webcam, silver (renewed) ",hp,255.0,1.9958064280000003,traditional,general,14.0,512.0,ssd,2.6,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,windows,0.0,0.0,2022-04-05,4.3,189.0,189.0
"2022 hp 14'' hd laptop, windows 11, amd processor up to 2.58 ghz, 4gb ram, 64gb ssd, hdmi, super-fast 6th gen wifi (renewed) (dale blue) ",hp,216.0,2.0774530546000003,traditional,general,14.0,64.0,ssd,2.69395,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,windows,3.0,1.0,2022-10-11,4.0,189.0,189.0
"2022 hp 14"" hd laptop, windows 11, intel celeron dual-core processor up to 2.80ghz, 4gb ram, 64gb ssd, chromes os, cobalt blue (renewed) ",hp,53.0,2.0457015887,traditional,general,14.0,512.0,ssd,2.69395,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd g7,5.3,No,windows,1.0,0.0,2022-06-08,3.8,199.99,189.0
"2020 newest hp stream 11.6 inch hd laptop, intel celeron n4000, 4 gb ram, 64 gb emmc, webcam, hdmi, windows 10 ",hp,197.0,1.496854821,traditional,general,14.0,64.0,ssd,2.6,4.0,ddr3l,intel celeron n4000,2626.0,intel uhd g7,5.3,No,windows,0.0,1.0,2020-09-16,4.4,190.0,190.0
"acer chromebook r 13 convertible cb5-312t-k40u, 13.3-inch full hd ips touch, mediatek mt8173c, 4gb lpddr3, 64gb emmc (renewed) ",acer,244.0,1.4877829736,2 in 1,general,14.0,64.0,ssd,2.102,4.0,lpddr3,intel core i5 1140g7,3151.0,intel uhd 605,2.3,No,chrome os,1.0,0.0,2019-10-01,4.5,343.0,190.0
"newest hp 14"" hd laptop, windows 11, intel celeron dual-core processor up to 2.60ghz, 4gb ram, 64gb ssd, webcam, dale pink(renewed) (dale pink) ",hp,25.0,2.0547734361,traditional,general,14.0,512.0,ssd,2.6,4.0,lpddr4,intel core i5 1140g7,3151.0,intel uhd 605,2.3,No,windows,3.0,1.0,2022-03-16,4.2,208.99,190.0
hp 14-in chromebook n3350 n3350 4gb 32gb 14-ca000nr ,hp,692.0,1.6193247609,traditional,general,14.0,32.0,other,2.4,4.0,lpddr4,intel core i5 1140g7,3151.0,intel hd 500,1.7,No,chrome os,1.0,2.0,2020-06-20,4.5,201.0,190.0
"hp chromebook 14-inch laptop amd dual-core a4-9120c processor, 4 gb sdram, 32 gb emmc storage, chrome os (gray) ",hp,562.0,1.542214058,traditional,general,14.0,32.0,other,1.866,4.0,ddr,amd a4 9120c,3151.0,amd radeon r5,2.5,Yes,chrome os,2.0,2.0,2019-03-25,4.3,192.0,192.0
"newest hp 14"" hd laptop, windows 11, intel celeron dual-core processor up to 2.60ghz, 4gb ram, 64gb ssd, webcam, dale pink(renewed) (dale blue) ",hp,93.0,2.0366297413,traditional,general,14.0,64.0,ssd,2.6,4.0,ddr4,intel core i5 1140g7,3151.0,intel hd ,0.9,No,windows,3.0,2.0,2022-03-19,4.1,205.0,192.0
"2019 newest hp 14"" lightweight chromebook-amd a4-series processor, 4gb lpddr4 ram, 32gb ssd, wifi, chrome os ",hp,566.0,1.9958064280000003,traditional,general,14.0,32.0,ssd,1.6,4.0,ddr2,amd a4 9120c,3151.0,amd radeon r4,2.2,No,chrome os,2.0,2.0,2018-12-05,4.4,194.0,194.0
"laptop hp x360 14a chromebook 14"" hd touchscreen, entertaining from any angle intel celeron, 4gb lpddr4 64gb emmc wifi webcam stereo speakers bluetooth 4.2 chrome blue metallic color (renewed) ",hp,52.0,1.6510762268,2 in 1,general,14.0,64.0,ssd,2.8,4.0,lpddr4,intel core i5 1140g7,2626.0,intel hd ,0.9,No,chrome os,1.0,1.0,2021-01-19,4.5,209.99,194.0
"newest hp 14"" flagship laptop, windows 11 os, amd processor up to 3.2ghz, 4gb ddr4, 128gb ssd, webcam, sparkling silver (renewed) ",hp,626.0,1.9459112673,traditional,general,14.0,512.0,ssd,2.69395,4.0,ddr4,intel core i5 1140g7,2626.0,amd radeon r2,1.0,No,windows,2.0,2.0,2022-06-11,4.7,195.0,195.0
"acer 13.3inch ips fhd touchscreen 2-in-1 chromebook, mediatek quad-core m8173c processor 2.10ghz, 4gb lpddr3 ram, 64gb ssd, hdmi, chrome os (renewed) ",acer,616.0,1.4877829736,traditional,general,14.0,64.0,ssd,2.102,4.0,lpddr3,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,chrome os,2.0,2.0,2019-08-01,4.6,197.0,197.0
"2022 hp convertible 2-in-1 chromebook laptop, 14"" hd ips touchscreen, intel celeron processor up to 2.75ghz, 4gb ram, 32gb ssd, super-fast 6th gen wifi, chrome os(renewed) (dale silver) ",hp,157.0,2.3087851633,2 in 1,general,14.0,32.0,ssd,2.69395,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,chrome os,3.0,0.0,2022-10-17,4.6,197.0,197.0
"acer chromebook spin 311 convertible laptop | intel celeron n4000 | 11.6"" hd touch corning gorilla glass display | 4gb lpddr4 | 64gb emmc | intel 802.11ac gigabit wifi 5 | chrome os | cp311-2h-c7qd ",acer,17.0,1.1884120094,traditional,general,14.0,64.0,ssd,2.6,4.0,lpddr4,intel celeron n4000,2626.0,intel hd ,0.9,No,chrome os,4.0,0.0,2020-11-18,4.6,249.99,197.0
"2022 hp 14"" hd ips laptop, windows 11 os, intel pentium quad-core processor up to 3.0ghz, 4gb ram, 128gb ssd, 4k graphics, dale black(renewed) ",hp,283.0,2.0638452835,traditional,general,14.0,512.0,ssd,2.4336190476190476,4.0,ddr3,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,windows,0.0,0.0,2022-09-24,3.0,198.0,198.0
"asus vivobook go 12 l210 11.6"" ultra thin laptop, intel celeron n4020 processor, 4gb ram, 128gb emmc storage, windows 11 home in s mode with one year of office 365 personal, l210ma-ds04 ",asus,217.0,1.0477983747,traditional,general,15.3,128.0,other,2.8,4.0,ddr4,intel celeron n4020,2521.0,intel uhd 605,2.3,No,windows,1.0,1.0,2022-03-21,3.8,249.99,199.0
"lenovo chromebook flex 3 11.6"" hd (1366 x 768) touchscreen 2-in-1 laptop, intel celeron n4020, 4gb ddr4, 64gb emmc, webcam, wifi, bluetooth, microsd card reader, chrome os, gcube 64gb micro sd card ",lenovo,488.0,1.587573295,traditional,general,14.0,64.0,ssd,2.8,4.0,ddr4,intel celeron n4020,2521.0,intel uhd 600,1.8,No,chrome os,0.0,1.0,2020-02-26,4.4,199.0,199.0
"2022 hp 14"" fhd ips laptop, windows 11, ryzen 3 processor up to 3.35ghz, 4gb ram, 128gb ssd, super-fast wifi,hdmi, dale silver (renewed) (dale silver) ",hp,706.0,2.1137404442000003,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,windows,0.0,0.0,2022-09-15,4.3,209.99,199.0
"samsung 14” full hd laptop, qualcomm snapdragon gen 2 processor 2.50ghz, 4gb ram, 64gb eufs storage, realtek audio, windows 11, sparkling silver (renewed) (64gb ssd) ",samsung,1119.0,1.8688005644,traditional,general,13.3,512.0,ssd,2.5,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,windows,2.0,0.0,2022-03-16,4.2,199.0,199.0
"lenovo flex 6 2-in-1 laptop, 11.6inch (1366x768) touchscreen, intel n4000, 4gb ram, 64gb storage, windows 10 (renewed) ",lenovo,676.0,0.997903214,traditional,general,14.0,64.0,ssd,2.69395,4.0,ddr4,intel celeron n4000,2626.0,intel uhd g7,5.3,No,windows,2.0,1.0,2019-04-03,4.1,199.0,199.0
"acer chromebook spin 11 cp311-1h-c5pn convertible laptop, celeron n3350, 11.6"" hd touch, 4gb ddr4, 32gb emmc, google chrome ",acer,149.0,1.2519149412,2 in 1,general,14.0,32.0,other,2.4,4.0,ddr4,intel celeron n3350,2867.0,amd radeon pro 5500m,33.1,No,chrome os,2.0,0.0,2018-08-02,4.6,329.99,199.0
"newest hp 14 hd wled backlit high performance business laptop, amd athlon silver 3050u up to 3.2ghz, 4gb ddr4, 128gb ssd, wireless-ac, hdmi, bluetooth, webcam, sd card reader, windows 10 s (renewed) ",hp,928.0,1.9459112673,traditional,general,14.0,128.0,ssd,3.2,4.0,ddr4,amd athlon silver 3050u,1790.0,amd radeon r2,1.0,No,windows,1.0,1.0,2020-09-08,4.3,199.0,199.0
"hp 14inch hd laptop, amd athlon silver 3050u processor up to 3.2ghz, 4 gb ddr4 memory, 64gb ssd storage, webcam, bluetooth, win10 os(renewed) ",hp,1057.0,2.0094141991,traditional,general,14.0,512.0,ssd,3.2,4.0,ddr4,amd athlon silver 3050u,1790.0,amd radeon r2,1.0,No,windows,1.0,0.0,2020-11-19,3.0,199.0,199.0
"newest hp 14"" flagship laptop, windows 11 os, amd dual-core processor up to 2.60 ghz, 4gb ram, 128gb ssd, webcam, matt black (renewed) (matt black) ",hp,223.0,1.9368394199,traditional,general,14.0,512.0,ssd,2.6,4.0,ddr4,intel core i5 1140g7,1978.0,intel uhd 605,2.3,No,windows,3.0,0.0,2022-04-27,4.0,199.0,199.0
"[new] hyundai | 14"" inch laptop | high performance business and student laptop | 8gb ram - 128gb ssd storage | intel n4120 | windows 10 home | expandable storage | wifi & bluetooth | space grey ",hyundai,493.0,1.3517052626,traditional,general,14.1,128.0,ssd,2.6714285714285713,8.0,lpddr4,intel celeron n4120,1978.0,intel uhd 600,1.8,No,windows,1.0,1.0,2021-06-03,3.9,299.99,199.0
asus thin & light 14” led intel n3060 celeron 4gb ram 64gb emmc win 10 notebook ,asus,845.0,1.315417873,traditional,general,15.3,64.0,other,2.48,4.0,ddr4,intel celeron n3060,3327.0,intel uhd 605,2.3,Yes,windows,1.0,1.0,2018-09-19,4.4,299.0,199.0
"lenovo - 2022 - flex 5 - chromebook 2-in-1 laptop - intel celeron n5205u - 13.3"" fhd touch display - 4gb ram - 64gb memory - intel uhd graphics - chrome os (renewed) ",lenovo,716.0,1.3471693389,2 in 1,general,14.0,512.0,ssd,2.666,4.0,ddr4,intel core i5 1140g7,2626.0,intel iris 540,8.0,No,chrome os,1.0,1.0,2022-07-13,4.0,265.83,199.0
"acer 14inch hd chromebook, intel celeron dual-core n4000 processor up to 2.60ghz, 4gb lpddr4 ram, 32gb ssd, chrome os-(renewed) (pure silver) ",acer,1179.0,1.5966451424,traditional,general,14.0,32.0,ssd,2.6,4.0,ddr4,intel celeron n4000,2626.0,intel hd ,0.9,No,chrome os,3.0,2.0,2020-09-03,3.8,199.0,199.0
"hp 15.6in laptop (intel pentium quad-core n5000, 4gb ram, 500gb hard drive, hdmi, wifi, bluetooth, hd webcam, windows 10 s) (renewed) ",hp,313.0,2.72155422,traditional,general,14.0,500.0,hdd,2.7,4.0,ddr4,intel pentium silver n5000,1952.0,intel uhd g7,5.3,No,windows,2.0,0.0,2020-07-09,3.7,219.99,199.0
"hp chromebook 11 g8 - education edition - 11.6"" - celeron n4020 - 4 gb ram - 32 gb emmc - us ",hp,302.0,1.315417873,traditional,general,14.0,512.0,ssd,2.69395,4.0,ddr4,intel celeron n4020,2521.0,intel uhd 600,1.8,No,chrome os,2.0,0.0,2020-03-07,4.2,200.0,200.0
"hp flagship 14"" touchscreen chromebook, intel dual-core processor up to 2.80ghz, 4gb memory, 128gb emmc ssd, webcam, chrome os (renewed) ",hp,663.0,2.2679618500000003,traditional,general,14.0,64.0,other,2.8,8.0,ddr4,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,chrome os,1.0,1.0,2021-08-26,4.5,227.99,201.0
"tmb311r-31-c45d,win10 pro intel celeron ",acer,1278.0,2.2679618500000003,traditional,general,14.0,512.0,ssd,2.7887500000000003,8.0,sdram,intel celeron n4020,2521.0,intel uhd 605,2.3,No,windows,1.0,1.0,2020-06-12,4.5,203.0,203.0
"hp 14"" touchscreen chromebook - intel celeron n3350 - 4gb memory - 32gb emmc - wifi & bluetooth - webcam - gray ",hp,945.0,1.542214058,traditional,general,14.0,887.0,hdd,2.9202336956521737,8.0,ddr4,intel celeron n3350,2867.0,intel uhd 605,2.3,No,uninstalled,3.0,0.0,2018-03-19,4.5,204.0,204.0
"asus vivobook go 15 l510 thin & light laptop computer, 15.6” fhd display, intel celeron n4020 processor, 4gb ram, 64gb storage, windows 11 home in s mode, 1 year microsoft 365, star black, l510ma-as02 ",asus,49.0,1.5694296002,traditional,general,15.3,64.0,ssd,2.8,4.0,ddr4,intel celeron n4020,2521.0,intel uhd 605,2.3,No,windows,2.0,1.0,2022-02-18,4.2,249.99,204.0
"lenovo ideapad duet 10.1 inches fhd (1920 x 1200) touchscreen 2-in-1 chromebook, mediatek helio p60t, 4gb ram, 64gb emmc, chrome os, ice blue + iron grey (renewed) ",lenovo,300.0,0.4989516070000001,traditional,general,14.0,512.0,ssd,2.4,4.0,ddr4,intel core i5 1140g7,2626.0,intel uhd 605,2.3,No,chrome os,0.0,0.0,2020-08-10,4.5,204.0,204.0
"newest hp 14"" flagship laptop, windows 11 os, intel pentium processor up to 2.60 ghz, 4gb ram, 128gb ssd, webcam, natural silver (renewed) ",hp,691.0,1.9232316488,traditional,general,14.0,512.0,ssd,2.6,4.0,lpddr4,intel core i5 1140g7,2626.0,intel uhd ,2.7,No,windows,2.0,0.0,2022-04-27,4.2,204.0,204.0
2020 hp chromebook x360 laptop computer intel celeron n4000 up to 2.6ghz 4gb ddr4 ram 32gb emmc 14inch hd 2-in-1 touchscreen bo audio (renewed) ,hp,972.0,1.9867345806,traditional,general,14.0,32.0,ssd,2.6,4.0,ddr4,intel celeron n4000,2626.0,intel uhd g7,5.3,No,chrome os,2.0,0.0,2020-04-10,4.5,204.0,204.0
"hp stream 14inch laptop, amd a4-9120 processor, 4gb ddr4 ram, 32gb ssd, amd radeon graphics, wifi, bluetooth, hdmi, win10 (renewed) ",hp,938.0,1.3063460256,traditional,general,14.0,32.0,ssd,2.2,4.0,ddr4,intel core i5 1140g7,2521.0,intel uhd 605,2.3,No,windows,0.0,0.0,2020-02-01,3.9,204.0,204.0
